"","id","expl.name","expl.val","pred.name","pred.val"
"154",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN4_MAXNET",0.0112244516643383
"155",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN26_MAXNET",0.0105261793071185
"156",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN9_MAXNET",0.0133112286046118
"157",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN11_MAXNET",0.0115184089173488
"158",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN7_MAXNET",0.00605186108981942
"159",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN8_MAXNET",0.0152093317778665
"160",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN24_MAXNET",0.00933793838831993
"161",6,"Bio18",117.121212121212,"keteleeria_allData_RUN1_MAXNET",0.0135760546683811
"162",6,"Bio18",117.121212121212,"keteleeria_allData_RUN5_MAXNET",0.015853835652724
"163",6,"Bio18",117.121212121212,"keteleeria_allData_RUN16_MAXNET",0.0104147969617303
"164",6,"Bio18",117.121212121212,"keteleeria_allData_RUN6_MAXNET",0.0187785229901917
"165",6,"Bio18",117.121212121212,"keteleeria_allData_RUN20_MAXNET",0.0129886423014731
"166",6,"Bio18",117.121212121212,"keteleeria_allData_RUN18_MAXNET",0.0121885411286093
"167",6,"Bio18",117.121212121212,"keteleeria_allData_RUN24_MAXNET",0.0132039210596707
"168",6,"Bio18",117.121212121212,"keteleeria_allData_RUN19_MAXNET",0.0160489665023918
"169",6,"Bio18",117.121212121212,"keteleeria_allData_RUN13_MAXNET",0.0171240534099344
"170",6,"Bio18",117.121212121212,"keteleeria_allData_RUN25_MAXNET",0.0104149728156542
"171",6,"Bio18",117.121212121212,"keteleeria_allData_RUN21_MAXNET",0.0125864247925348
"172",6,"Bio18",117.121212121212,"keteleeria_allData_RUN23_MAXNET",0.0223729624562827
"173",6,"Bio18",117.121212121212,"keteleeria_allData_RUN2_MAXNET",0.0159137823030783
"174",6,"Bio18",117.121212121212,"keteleeria_allData_RUN31_MAXNET",0.0158168718879543
"175",6,"Bio18",117.121212121212,"keteleeria_allData_RUN17_MAXNET",0.0128288762417002
"176",6,"Bio18",117.121212121212,"keteleeria_allData_RUN26_MAXNET",0.0148114170752572
"177",6,"Bio18",117.121212121212,"keteleeria_allData_RUN22_MAXNET",0.0156973707564645
"178",6,"Bio18",117.121212121212,"keteleeria_allData_RUN27_MAXNET",0.0152181674249268
"179",6,"Bio18",117.121212121212,"keteleeria_allData_RUN3_MAXNET",0.011644761589873
"180",6,"Bio18",117.121212121212,"keteleeria_allData_RUN11_MAXNET",0.0159606886832135
"181",6,"Bio18",117.121212121212,"keteleeria_allData_RUN15_MAXNET",0.018549452587207
"182",6,"Bio18",117.121212121212,"keteleeria_allData_RUN8_MAXNET",0.0205481322423712
"183",6,"Bio18",117.121212121212,"keteleeria_allData_RUN29_MAXNET",0.0122498803036705
"184",6,"Bio18",117.121212121212,"keteleeria_allData_RUN12_MAXNET",0.0161798667505539
"185",6,"Bio18",117.121212121212,"keteleeria_allData_RUN4_MAXNET",0.0155082054463606
"186",6,"Bio18",117.121212121212,"keteleeria_allData_RUN9_MAXNET",0.0182007478998914
"187",6,"Bio18",117.121212121212,"keteleeria_allData_RUN32_MAXNET",0.0161800684306328
"188",6,"Bio18",117.121212121212,"keteleeria_allData_RUN10_MAXNET",0.0154163393069439
"189",6,"Bio18",117.121212121212,"keteleeria_allData_RUN14_MAXNET",0.0135678779497636
"190",6,"Bio18",117.121212121212,"keteleeria_allData_RUN7_MAXNET",0.00891806663284469
"191",6,"Bio18",117.121212121212,"keteleeria_allData_RUN28_MAXNET",0.0136254926988977
"192",6,"Bio18",117.121212121212,"keteleeria_allData_RUN30_MAXNET",0.013120821509542
"193",7,"Bio18",140.545454545455,"keteleeria_allData_RUN1_MAXNET",0.019021217914867
"194",7,"Bio18",140.545454545455,"keteleeria_allData_RUN17_MAXNET",0.0181645657175206
"195",7,"Bio18",140.545454545455,"keteleeria_allData_RUN16_MAXNET",0.01487797526637
"196",7,"Bio18",140.545454545455,"keteleeria_allData_RUN18_MAXNET",0.0169061306567485
"197",7,"Bio18",140.545454545455,"keteleeria_allData_RUN3_MAXNET",0.0166585524105541
"198",7,"Bio18",140.545454545455,"keteleeria_allData_RUN27_MAXNET",0.0212396390431529
"199",7,"Bio18",140.545454545455,"keteleeria_allData_RUN2_MAXNET",0.0219677387555685
"200",7,"Bio18",140.545454545455,"keteleeria_allData_RUN28_MAXNET",0.018668753327254
"201",7,"Bio18",140.545454545455,"keteleeria_allData_RUN25_MAXNET",0.0149303875043056
"202",7,"Bio18",140.545454545455,"keteleeria_allData_RUN12_MAXNET",0.0220920909241145
"203",7,"Bio18",140.545454545455,"keteleeria_allData_RUN19_MAXNET",0.0222157498270545
"204",7,"Bio18",140.545454545455,"keteleeria_allData_RUN5_MAXNET",0.0217797482337507
"205",7,"Bio18",140.545454545455,"keteleeria_allData_RUN20_MAXNET",0.0181492697449166
"206",7,"Bio18",140.545454545455,"keteleeria_allData_RUN22_MAXNET",0.0218259654126677
"207",7,"Bio18",140.545454545455,"keteleeria_allData_RUN29_MAXNET",0.0172238015799422
"208",7,"Bio18",140.545454545455,"keteleeria_allData_RUN23_MAXNET",0.0299936530490491
"209",7,"Bio18",140.545454545455,"keteleeria_allData_RUN6_MAXNET",0.0254935350130139
"210",7,"Bio18",140.545454545455,"keteleeria_allData_RUN13_MAXNET",0.0236129704575355
"211",7,"Bio18",140.545454545455,"keteleeria_allData_RUN21_MAXNET",0.017639908183979
"212",7,"Bio18",140.545454545455,"keteleeria_allData_RUN4_MAXNET",0.0213914623362565
"213",7,"Bio18",140.545454545455,"keteleeria_allData_RUN7_MAXNET",0.0131238045662649
"214",7,"Bio18",140.545454545455,"keteleeria_allData_RUN9_MAXNET",0.0248410823878959
"215",7,"Bio18",140.545454545455,"keteleeria_allData_RUN14_MAXNET",0.019242313173493
"216",7,"Bio18",140.545454545455,"keteleeria_allData_RUN24_MAXNET",0.0186403227945533
"217",7,"Bio18",140.545454545455,"keteleeria_allData_RUN31_MAXNET",0.0218489833606616
"218",7,"Bio18",140.545454545455,"keteleeria_allData_RUN26_MAXNET",0.020804507178625
"219",7,"Bio18",140.545454545455,"keteleeria_allData_RUN10_MAXNET",0.0209658610112592
"220",7,"Bio18",140.545454545455,"keteleeria_allData_RUN8_MAXNET",0.0277082376431194
"221",7,"Bio18",140.545454545455,"keteleeria_allData_RUN32_MAXNET",0.0224402726037375
"222",7,"Bio18",140.545454545455,"keteleeria_allData_RUN15_MAXNET",0.0250596416178385
"223",7,"Bio18",140.545454545455,"keteleeria_allData_RUN30_MAXNET",0.0187099511609248
"224",7,"Bio18",140.545454545455,"keteleeria_allData_RUN11_MAXNET",0.0220779471652121
"225",8,"Bio18",163.969696969697,"keteleeria_allData_RUN4_MAXNET",0.0294398740648462
"226",8,"Bio18",163.969696969697,"keteleeria_allData_RUN20_MAXNET",0.0253077356047098
"227",8,"Bio18",163.969696969697,"keteleeria_allData_RUN16_MAXNET",0.0212128131983214
"228",8,"Bio18",163.969696969697,"keteleeria_allData_RUN1_MAXNET",0.026591484521566
"229",8,"Bio18",163.969696969697,"keteleeria_allData_RUN23_MAXNET",0.0401036255478955
"230",8,"Bio18",163.969696969697,"keteleeria_allData_RUN19_MAXNET",0.0306782272942409
"231",8,"Bio18",163.969696969697,"keteleeria_allData_RUN5_MAXNET",0.0298534819843417
"232",8,"Bio18",163.969696969697,"keteleeria_allData_RUN17_MAXNET",0.025661746826599
"233",8,"Bio18",163.969696969697,"keteleeria_allData_RUN3_MAXNET",0.023779152607319
"234",8,"Bio18",163.969696969697,"keteleeria_allData_RUN29_MAXNET",0.024167910773268
"235",8,"Bio18",163.969696969697,"keteleeria_allData_RUN10_MAXNET",0.0284553455220657
"236",8,"Bio18",163.969696969697,"keteleeria_allData_RUN18_MAXNET",0.0234064026522113
"237",8,"Bio18",163.969696969697,"keteleeria_allData_RUN6_MAXNET",0.0345252787645155
"238",8,"Bio18",163.969696969697,"keteleeria_allData_RUN8_MAXNET",0.0372683851796091
"239",8,"Bio18",163.969696969697,"keteleeria_allData_RUN25_MAXNET",0.0213612035507339
"240",8,"Bio18",163.969696969697,"keteleeria_allData_RUN21_MAXNET",0.0246716821272577
"241",8,"Bio18",163.969696969697,"keteleeria_allData_RUN2_MAXNET",0.0302539513819993
"242",8,"Bio18",163.969696969697,"keteleeria_allData_RUN28_MAXNET",0.0255303816600545
"243",8,"Bio18",163.969696969697,"keteleeria_allData_RUN9_MAXNET",0.0338206124472269
"244",8,"Bio18",163.969696969697,"keteleeria_allData_RUN7_MAXNET",0.0192743848856235
"245",8,"Bio18",163.969696969697,"keteleeria_allData_RUN24_MAXNET",0.0262554613117761
"246",8,"Bio18",163.969696969697,"keteleeria_allData_RUN22_MAXNET",0.0302737043979833
"247",8,"Bio18",163.969696969697,"keteleeria_allData_RUN32_MAXNET",0.0310460709771502
"248",8,"Bio18",163.969696969697,"keteleeria_allData_RUN13_MAXNET",0.0324795158009491
"249",8,"Bio18",163.969696969697,"keteleeria_allData_RUN27_MAXNET",0.0295721196328286
"250",8,"Bio18",163.969696969697,"keteleeria_allData_RUN15_MAXNET",0.0337760407894858
"251",8,"Bio18",163.969696969697,"keteleeria_allData_RUN30_MAXNET",0.026615695301535
"252",8,"Bio18",163.969696969697,"keteleeria_allData_RUN14_MAXNET",0.0272244454576598
"253",8,"Bio18",163.969696969697,"keteleeria_allData_RUN11_MAXNET",0.0304671785079626
"254",8,"Bio18",163.969696969697,"keteleeria_allData_RUN31_MAXNET",0.0301111896438376
"255",8,"Bio18",163.969696969697,"keteleeria_allData_RUN12_MAXNET",0.0300985853989931
"256",8,"Bio18",163.969696969697,"keteleeria_allData_RUN26_MAXNET",0.0291508072826984
"257",9,"Bio18",187.393939393939,"keteleeria_allData_RUN5_MAXNET",0.0407953259695603
"258",9,"Bio18",187.393939393939,"keteleeria_allData_RUN4_MAXNET",0.0403914675507336
"259",9,"Bio18",187.393939393939,"keteleeria_allData_RUN6_MAXNET",0.0466037308749046
"260",9,"Bio18",187.393939393939,"keteleeria_allData_RUN7_MAXNET",0.0282250446825423
"261",9,"Bio18",187.393939393939,"keteleeria_allData_RUN19_MAXNET",0.0422250452368059
"262",9,"Bio18",187.393939393939,"keteleeria_allData_RUN29_MAXNET",0.0338153417116667
"263",9,"Bio18",187.393939393939,"keteleeria_allData_RUN22_MAXNET",0.0418512461773742
"264",9,"Bio18",187.393939393939,"keteleeria_allData_RUN1_MAXNET",0.0370608208772311
"265",9,"Bio18",187.393939393939,"keteleeria_allData_RUN23_MAXNET",0.0534336503434718
"266",9,"Bio18",187.393939393939,"keteleeria_allData_RUN25_MAXNET",0.0304762055690728
"267",9,"Bio18",187.393939393939,"keteleeria_allData_RUN3_MAXNET",0.0338386732985555
"268",9,"Bio18",187.393939393939,"keteleeria_allData_RUN15_MAXNET",0.0453831029506084
"269",9,"Bio18",187.393939393939,"keteleeria_allData_RUN16_MAXNET",0.0301623530597915
"270",9,"Bio18",187.393939393939,"keteleeria_allData_RUN21_MAXNET",0.034408342296707
"271",9,"Bio18",187.393939393939,"keteleeria_allData_RUN18_MAXNET",0.0323238009888674
"272",9,"Bio18",187.393939393939,"keteleeria_allData_RUN24_MAXNET",0.0368647243375604
"273",9,"Bio18",187.393939393939,"keteleeria_allData_RUN31_MAXNET",0.0413656263356388
"274",9,"Bio18",187.393939393939,"keteleeria_allData_RUN14_MAXNET",0.0383881375143337
"275",9,"Bio18",187.393939393939,"keteleeria_allData_RUN32_MAXNET",0.0428075219204926
"276",9,"Bio18",187.393939393939,"keteleeria_allData_RUN17_MAXNET",0.0361393917625021
"277",9,"Bio18",187.393939393939,"keteleeria_allData_RUN27_MAXNET",0.0410364441402546
"278",9,"Bio18",187.393939393939,"keteleeria_allData_RUN20_MAXNET",0.0351884662093634
"279",9,"Bio18",187.393939393939,"keteleeria_allData_RUN28_MAXNET",0.0348244781282342
"280",9,"Bio18",187.393939393939,"keteleeria_allData_RUN8_MAXNET",0.0499575789757281
"281",9,"Bio18",187.393939393939,"keteleeria_allData_RUN2_MAXNET",0.0415329871663069
"282",9,"Bio18",187.393939393939,"keteleeria_allData_RUN30_MAXNET",0.0377334975660106
"283",9,"Bio18",187.393939393939,"keteleeria_allData_RUN10_MAXNET",0.0385149947393154
"284",9,"Bio18",187.393939393939,"keteleeria_allData_RUN11_MAXNET",0.0419075628360035
"285",9,"Bio18",187.393939393939,"keteleeria_allData_RUN12_MAXNET",0.0408854335499001
"286",9,"Bio18",187.393939393939,"keteleeria_allData_RUN9_MAXNET",0.0458932939001767
"287",9,"Bio18",187.393939393939,"keteleeria_allData_RUN13_MAXNET",0.0445235828789487
"288",9,"Bio18",187.393939393939,"keteleeria_allData_RUN26_MAXNET",0.0407062605747322
"289",10,"Bio18",210.818181818182,"keteleeria_allData_RUN5_MAXNET",0.0555180545958663
"290",10,"Bio18",210.818181818182,"keteleeria_allData_RUN18_MAXNET",0.0444838103673034
