"","full.name","PA","run","algo","expl.var","rand","var.imp"
"124","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",3,0.037183
"125","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",3,0.01819
"126","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",3,0.00941899999999996
"127","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",3,0.043913
"128","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",3,0.011575
"129","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",3,0.0145380000000001
"130","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",3,0.00850300000000004
"131","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",4,0.0782080000000001
"132","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",4,0.020477
"133","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",4,0.00832699999999997
"134","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",4,0.034769
"135","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",4,0.014217
"136","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",4,0.00911399999999996
"137","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",4,0.042558
"138","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",4,0.011346
"139","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",4,0.012493
"140","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",4,0.007517
"141","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",5,0.074596
"142","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",5,0.019404
"143","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",5,0.00758899999999996
"144","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",5,0.038754
"145","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",5,0.016917
"146","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",5,0.00892000000000004
"147","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",5,0.040223
"148","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",5,0.011073
"149","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",5,0.014572
"150","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",5,0.00866
"151","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",6,0.080327
"152","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",6,0.017146
"153","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",6,0.00794899999999998
"154","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",6,0.035945
"155","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",6,0.016395
"156","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",6,0.00919400000000004
"157","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",6,0.042538
"158","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",6,0.012018
"159","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",6,0.013301
"160","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",6,0.00893999999999995
"161","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",7,0.073985
"162","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",7,0.01994
"163","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",7,0.00794700000000004
"164","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",7,0.036293
"165","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",7,0.016255
"166","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",7,0.00753400000000004
"167","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",7,0.044382
"168","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",7,0.011107
"169","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",7,0.013587
"170","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",7,0.00837100000000002
"171","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",8,0.081179
"172","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",8,0.018606
"173","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",8,0.00671500000000003
"174","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",8,0.0381359999999999
"175","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",8,0.014675
"176","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",8,0.010162
"177","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",8,0.0429850000000001
"178","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",8,0.011168
"179","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",8,0.013987
"180","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",8,0.00748899999999997
"181","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",9,0.081923
"182","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",9,0.017001
"183","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",9,0.00757799999999997
"184","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",9,0.038533
"185","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",9,0.018508
"186","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",9,0.00773199999999996
"187","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",9,0.040378
"188","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",9,0.010892
"189","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",9,0.01435
"190","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",9,0.007857
"191","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",10,0.08031
"192","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",10,0.019288
"193","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",10,0.00828399999999996
"194","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",10,0.0410430000000001
"195","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",10,0.016099
"196","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",10,0.00819800000000004
"197","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",10,0.040818
"198","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",10,0.00995999999999997
"199","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",10,0.013763
"200","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",10,0.00819300000000001
"201","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",1,0.807422
"202","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",1,0.027345
"203","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",1,0.00203900000000001
"204","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",1,3.69999999999537e-05
"205","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",1,3.10000000000032e-05
"206","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",1,1.89999999999912e-05
"207","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",1,4.30000000000152e-05
"208","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",1,0.00217999999999996
"209","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",1,4.19999999999865e-05
"210","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",1,0.001193
"211","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",2,0.901961
"212","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",2,0.0270820000000001
"213","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",2,0.002583
"214","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",2,3.79999999999825e-05
"215","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",2,2.59999999999705e-05
"216","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",2,2.99999999999745e-05
"217","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",2,4.30000000000152e-05
"218","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",2,0.00181200000000004
"219","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",2,3.50000000000072e-05
"220","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",2,0.000971999999999973
"221","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",3,0.822794
"222","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",3,0.034321
"223","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",3,0.00256599999999996
"224","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",3,4.49999999999617e-05
"225","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",3,3.29999999999497e-05
"226","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",3,3.2000000000032e-05
"227","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",3,7.00000000000145e-05
"228","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",3,0.00217199999999995
"229","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",3,4.000000000004e-05
"230","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",3,0.00109000000000004
"231","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",4,0.852261
"232","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",4,0.032036
"233","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",4,0.00274600000000003
"234","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",4,4.09999999999577e-05
"235","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",4,4.000000000004e-05
