"expl.name","expl.val","avg_pred_val","std_dev_pred_val"
"Bio3",78.4682613719593,0.206066723968379,0.0725154065636436
"Bio3",79.2088645395607,0.200320862411268,0.0736781656023792
"Bio3",79.949467707162,0.194736415635205,0.0747839534015455
"Bio3",80.6900708747633,0.189310990855704,0.0758325469444957
"Bio3",81.4306740423646,0.184042006241814,0.0768241848664928
"Bio3",82.1712772099659,0.178926715572672,0.0777594905029904
"Bio3",82.9118803775672,0.174123614408182,0.0784759315535857
"Bio3",83.6524835451685,0.169585408130916,0.0792083803717355
"Bio3",84.3930867127698,0.165363001217004,0.0800252614983635
"Bio3",85.1336898803711,0.162103468933829,0.08089223734078
"Bio13",0,0.456230158638587,0.0130980800426299
"Bio13",9.18181818181818,0.456481754932904,0.0128083503882738
"Bio13",18.3636363636364,0.456734137734952,0.0125249401310826
"Bio13",27.5454545454545,0.45698730552396,0.0122482774835296
"Bio13",36.7272727272727,0.457241256790085,0.0119788217019762
"Bio13",45.9090909090909,0.457495990034404,0.0117170640083807
"Bio13",55.0909090909091,0.45775150376888,0.0114635281447658
"Bio13",64.2727272727273,0.458007796516301,0.0112187704417376
"Bio13",73.4545454545455,0.458264866810195,0.0109833792649293
"Bio13",82.6363636363636,0.458522713194712,0.0107579736879417
"Bio13",91.8181818181818,0.458781334224488,0.0105432012295009
"Bio13",101,0.459040728464479,0.0103397344891561
"Bio13",110.181818181818,0.45930089448976,0.0101482665234915
"Bio13",119.363636363636,0.459561830885314,0.0099695048274686
"Bio13",128.545454545455,0.459823536245777,0.00980416382697785
"Bio13",137.727272727273,0.460086009175168,0.009652955851964
"Bio13",146.909090909091,0.460349248286587,0.00951658064584039
"Bio13",156.090909090909,0.460613252201882,0.00939571357469301
"Bio13",165.272727272727,0.460878019551304,0.00929099282352805
"Bio13",174.454545454545,0.46114354897311,0.00920300599658379
"Bio13",183.636363636364,0.461409839113165,0.00913227666026381
"Bio13",192.818181818182,0.461676888624496,0.00907925146323612
"Bio13",202,0.46194469616683,0.00904428852077625
"Bio13",211.181818181818,0.462213260406101,0.00902764774440591
"Bio13",220.363636363636,0.462482580013928,0.00902948372470939
"Bio13",229.545454545455,0.462752653667064,0.00904984163583425
"Bio13",238.727272727273,0.463023480046823,0.00908865643634044
"Bio13",247.909090909091,0.463295057838473,0.00914575541417037
"Bio13",257.090909090909,0.4635673857306,0.00922086389112817
"Bio13",266.272727272727,0.463840462414451,0.00931361369294847
