"","full.name","PA","run","algo","expl.var","rand","var.imp"
"147","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",5,8.000000000008e-06
"148","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",5,4.000000000004e-06
"149","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",5,0.000732999999999984
"150","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",5,0.000116000000000005
"151","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",6,0.135737
"152","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",6,0.258909
"153","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",6,0.000506000000000006
"154","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",6,5.80000000000025e-05
"155","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",6,6.09999999999777e-05
"156","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",6,7.69999999999937e-05
"157","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",6,9.00000000003676e-06
"158","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",6,4.000000000004e-06
"159","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",6,0.000672000000000006
"160","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",6,0.000140000000000029
"161","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",7,0.144299
"162","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",7,0.258906
"163","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",7,0.000418999999999947
"164","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",7,5.90000000000312e-05
"165","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",7,6.49999999999817e-05
"166","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",7,7.90000000000513e-05
"167","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",7,9.00000000003676e-06
"168","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",7,4.000000000004e-06
"169","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",7,0.000646000000000035
"170","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",7,0.000114999999999976
"171","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",8,0.145156
"172","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",8,0.264817
"173","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",8,0.000348000000000015
"174","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",8,4.30000000000152e-05
"175","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",8,7.69999999999937e-05
"176","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",8,7.10000000000433e-05
"177","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",8,9.00000000003676e-06
"178","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",8,4.000000000004e-06
"179","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",8,0.000754000000000032
"180","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",8,0.000103999999999993
"181","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",9,0.138152
"182","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",9,0.269696
"183","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",9,0.000414000000000025
"184","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",9,5.5999999999945e-05
"185","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",9,7.50000000000473e-05
"186","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",9,9.00000000000345e-05
"187","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",9,8.000000000008e-06
"188","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",9,5.00000000003276e-06
"189","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",9,0.000632999999999995
"190","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",9,0.000125999999999959
"191","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",10,0.140214
"192","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",10,0.249027
"193","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",10,0.000380999999999965
"194","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",10,5.9999999999949e-05
"195","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",10,8.60000000000305e-05
"196","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",10,6.7999999999957e-05
"197","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",10,8.000000000008e-06
"198","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",10,4.000000000004e-06
"199","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",10,0.000628999999999991
"200","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",10,0.000109000000000026
"201","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",1,0.776185
"202","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",1,0
"203","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",1,0.019505
"204","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",1,0.00187099999999996
"205","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",1,0
"206","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",1,2.99999999997524e-06
"207","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",1,0.000720000000000054
"208","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",1,0.010094
"209","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",1,0
"210","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",1,0.00517800000000002
"211","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",2,0.761685
"212","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",2,0
"213","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",2,0.018672
"214","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",2,0.00144999999999995
"215","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",2,0
"216","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",2,2.99999999997524e-06
"217","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",2,0.000677999999999956
"218","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",2,0.010718
"219","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",2,0
"220","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",2,0.00536000000000003
"221","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",3,0.749048
"222","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",3,0
"223","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",3,0.018445
"224","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",3,0.00183299999999997
"225","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",3,0
"226","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",3,2.99999999997524e-06
"227","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",3,0.000689999999999968
"228","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",3,0.0101830000000001
"229","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",3,0
"230","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",3,0.00527200000000005
"231","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",4,0.756256
"232","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",4,0
"233","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",4,0.019017
"234","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",4,0.00158400000000003
"235","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",4,0
"236","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",4,2.99999999997524e-06
"237","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",4,0.000704000000000038
"238","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",4,0.0100440000000001
"239","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",4,0
"240","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",4,0.00529800000000002
"241","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",5,0.732293
"242","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",5,0
"243","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",5,0.019831
"244","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",5,0.00154200000000004
"245","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",5,0
"246","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",5,2.99999999997524e-06
"247","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",5,0.000704000000000038
"248","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",5,0.00938000000000005
"249","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",5,0
"250","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",5,0.00543499999999997
"251","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",6,0.746988
"252","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",6,0
"253","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",6,0.0168199999999999
"254","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",6,0.00156500000000004
"255","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",6,0
"256","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",6,2.99999999997524e-06
"257","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",6,0.000703000000000009
"258","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",6,0.010426
"259","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",6,0
"260","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",6,0.00537699999999997
"261","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",7,0.768229
"262","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",7,0
"263","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",7,0.017076
"264","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",7,0.00148099999999995
"265","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",7,0
"266","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",7,2.99999999997524e-06
"267","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",7,0.000709999999999988
"268","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",7,0.0104880000000001
"269","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",7,0
"270","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio19",7,0.00543400000000005
"271","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",8,0.778862
"272","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",8,0
"273","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",8,0.017693
"274","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",8,0.00176399999999999
"275","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",8,0
"276","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",8,2.99999999997524e-06
"277","dacrycarpus_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",8,0.000722
