"Longitude","Latitude","presence"
172.875,-43.875,1
172.791666666667,-43.7083333333333,1
170.458333333333,-43.2083333333333,1
170.041666666667,-43.4583333333333,1
171.208333333333,-44.0416666666667,1
171.291666666667,-43.9583333333333,1
168.625,-46.4583333333333,1
169.375,-44.0416666666667,1
170.041666666667,-45.9583333333333,1
176.875,-39.375,1
175.541666666667,-38.7083333333333,1
173.458333333333,-35.4583333333333,1
174.041666666667,-39.4583333333333,1
171.041666666667,-42.7083333333333,1
175.041666666667,-38.4583333333333,1
175.375,-38.125,1
171.291666666667,-42.2083333333333,1
168.208333333333,-44.2916666666667,1
169.375,-43.7916666666667,1
171.625,-42.625,1
171.791666666667,-42.5416666666667,1
